大兴|长阳|原香小镇 南北通透两居 全明格局 满五唯一 随时签约|原香小镇一区| | 2室1厅 | 88平米 | 南 北 | 精装|中楼层(共10层)  2010年建板楼  -  |长阳|238万|单价27046元/平米
大兴|亦庄|新上三居  正对小区花园 业主自住 保持非常好 诚售|林肯公园二期| | 3室2厅 | 148平米 | 东北 | 精装|中楼层(共22层)  2014年建塔楼  -  |亦庄|550万|单价37163元/平米
大兴|亦庄|春华屋 南北向三居室 带地上租赁车位 学区房 可落户|春华屋| | 3室2厅 | 149.49平米 | 南 北 | 简装|高楼层(共18层)  2000年建板塔结合  -  |亦庄|525万|单价35120元/平米
大兴|亦庄|卡尔公寓大平层、免税房、送60平露台、一梯一户|卡尔公寓| | 5室2厅 | 282平米 | 南 北 | 精装|高楼层(共11层)  2004年建板楼  -  |亦庄|800万|单价28369元/平米
大兴|亦庄|莱茵河畔黄金楼层两居室，诚意出售，随时看房|莱茵河畔| | 2室2厅 | 105平米 | 南 北 | 精装|中楼层(共5层)  2003年建板楼  -  |亦庄|450万|单价42858元/平米
大兴|亦庄|星岛假日 花园洋房 临近地铁 南北通透 大毛坯|星岛假日| | 3室2厅 | 167.66平米 | 南 北 | 毛坯|中楼层(共5层)  2004年建板楼  -  |亦庄|750万|单价44734元/平米
大兴|亦庄|亦庄上海沙龙南北通透两居！一层！不临街！|上海沙龙| | 2室1厅 | 94平米 | 南 北 | 简装|低楼层(共9层)  2003年建板楼  -  |亦庄|420万|单价44681元/平米
大兴|亦庄|上海沙龙 精装三居 双卧朝南 满五唯一 免税|上海沙龙| | 3室2厅 | 125平米 | 南 北 | 精装|高楼层(共9层)  2006年建板楼  -  |亦庄|575万|单价46000元/平米
大兴|亦庄|【业主诚售】豪华装修可拎包入住，方正通透享人生繁华|上海沙龙| | 3室2厅 | 120.99平米 | 南 北 | 精装|低楼层(共9层)  2003年建板楼  -  |亦庄|555万|单价45872元/平米
大兴|亦庄|满五唯一 诚意出售 独家房源 看房方便 临八中|小康东里| | 2室2厅 | 91平米 | 南 北 | 简装|高楼层(共5层)  2004年建板楼  -  |亦庄|270万|单价29671元/平米
大兴|亦庄|天宝家园   精装两居室  南北通透|天宝家园| | 2室1厅 | 85.1平米 | 南 北 | 精装|高楼层(共6层)  2003年建板楼  -  |亦庄|305万|单价35841元/平米
大兴|亦庄|郁金香舍 阁楼两居 满五年唯一|郁金香舍| | 2室2厅 | 99.85平米 | 南 北 | 精装|高楼层(共6层)  2004年建板楼  -  |亦庄|480万|单价48073元/平米
大兴|亦庄|经典三居 黄金中楼层 南北通透 |星岛嘉园| | 3室2厅 | 162平米 | 南 北 | 简装|中楼层(共5层)  2001年建板楼  -  |亦庄|590万|单价36420元/平米
大兴|亦庄|贵园东里 南北通透小三居 满五唯一 业主诚心出售|贵园东里| | 3室2厅 | 98.14平米 | 南 北 | 简装|高楼层(共6层)  1999年建板楼  -  |亦庄|305万|单价31079元/平米
大兴|亦庄|博客雅居   满五唯一   小二居|博客雅居| | 2室1厅 | 66平米 | 北 | 简装|高楼层(共24层)  2008年建塔楼  -  |亦庄|175万|单价26516元/平米
大兴|亦庄|小康东里正规一居  满5唯一  只有契税 税费少|小康东里| | 1室1厅 | 57平米 | 东北 | 精装|高楼层(共6层)  2003年建板楼  -  |亦庄|190万|单价33334元/平米
大兴|亦庄|满五唯一  南北通透  看房方便|新康家园| | 2室2厅 | 120.37平米 | 南 北 | 精装|低楼层(共6层)  2000年建板楼  -  |亦庄|500万|单价41539元/平米
大兴|亦庄|听涛雅苑 精装修一居室 业主诚心出售 看房方便|听涛雅苑| | 1室1厅 | 52.34平米 | 东 南 | 精装|中楼层(共8层)  2000年建板塔结合  -  |亦庄|248万|单价47383元/平米
大兴|亦庄|满五唯一，南北通透，70年大产权，学区房，随时看|金泰公寓| | 3室2厅 | 178.9平米 | 南 北 | 简装|中楼层(共12层)  2002年建板楼  -  |亦庄|500万|单价27949元/平米
大兴|亦庄|贵园东里 满五唯一免个税 无增值税  紧邻亦庄桥地铁站 |贵园东里| | 3室2厅 | 103.19平米 | 南 北 | 简装|高楼层(共7层)  1999年建板楼  -  |亦庄|330万|单价31980元/平米
大兴|亦庄|送157平米阁楼，精装修，紧邻地铁，满五年唯一|星岛假日| | 3室2厅 | 157.41平米 | 南 北 | 精装|高楼层(共5层)  2004年建板楼  -  |亦庄|700万|单价44470元/平米
大兴|亦庄|满五唯一 一层一户 南北通透 电梯房|上海沙龙| | 6室3厅 | 291.96平米 | 南 北 | 精装|中楼层(共9层)  2004年建板楼  -  |亦庄|1200万|单价41102元/平米
大兴|亦庄|电梯 南北 复式 电梯 亦庄中心生活区|听涛雅苑| | 4室3厅 | 241平米 | 南 北 | 精装|高楼层(共6层)  2000年建板楼  -  |亦庄|675万|单价28009元/平米
大兴|亦庄|境界叠上四居室别墅  精装修 南向阳光房 南向大露台  |境界| | 4室3厅 | 211平米 | 南 北 | 精装|中楼层(共4层)  2004年建  -  |亦庄|850万|单价40285元/平米
大兴|亦庄|贵园北里甲区 满五唯一 中等装修三居室 双卧客厅朝南 |贵园北里甲区| | 3室1厅 | 103.41平米 | 南 北 | 精装|高楼层(共6层)  1995年建板楼  -  |亦庄|295万|单价28528元/平米
大兴|亦庄|中央公馆联排别墅，满五年唯一，业主诚心出售！|中央公馆| | 7室2厅 | 351.85平米 | 南 北 | 简装|低楼层(共3层)  2008年建  -  |亦庄|1100万|单价31264元/平米
大兴|亦庄|贵园小区 南北通透大一居，黄金楼层 全明格居 免税|贵园南里丙区| | 1室1厅 | 59.87平米 | 南 北 | 简装|中楼层(共6层)  2002年建板楼  -  |亦庄|220万|单价36747元/平米
大兴|亦庄|免税精装送产权车位-高层好视野电梯学区房|一幅画卷| | 2室2厅 | 108.33平米 | 南 | 精装|高楼层(共25层)  2003年建板塔结合  -  |亦庄|450万|单价41540元/平米
大兴|亦庄|满五唯一 精装两居室可改成三居|东晶国际| | 2室2厅 | 142.63平米 | 东 西 | 精装|低楼层(共18层)  2002年建板塔结合  -  |亦庄|450万|单价31551元/平米
大兴|亦庄|上海沙龙   满五唯一   精装大三居室|上海沙龙| | 3室2厅 | 120.99平米 | 南 北 | 其他|高楼层(共9层)  2003年建板楼  -  |亦庄|550万|单价45459元/平米
大兴|亦庄|林肯公园 紧邻地铁！紧挨公园！周边配套成熟！|林肯公园| | 1室0厅 | 36平米 | 北 | 精装|低楼层(共24层)  2009年建塔楼  -  |亦庄|108万|单价30000元/平米
大兴|亦庄|博客雅居 满五唯一 精装开间 紧邻地铁 二中学区 |博客雅居| | 1室0厅 | 56.54平米 | 南 | 精装|低楼层(共24层)  2008年建塔楼  -  |亦庄|190万|单价33605元/平米
大兴|亦庄|格林不挑空复式：免税房、送40平露台、3卧朝南|金地格林小镇| | 4室3厅 | 183平米 | 南 北 | 精装|中楼层(共5层)  2003年建板楼  -  |亦庄|685万|单价37432元/平米
大兴|亦庄|百合园联排别墅！满五唯一送花园带车位！|百合园| | 5室4厅 | 208平米 | 南 北 | 精装|低楼层(共3层)  2000年建  -  |亦庄|850万|单价40866元/平米
大兴|亦庄|贵园小区 正规一居室 黄金楼层 满五唯一|贵园北里戊区| | 1室1厅 | 52平米 | 东 | 简装|中楼层(共6层)  1999年建板楼  -  |亦庄|192万|单价36924元/平米
大兴|亦庄|东晶国际免税三居 地铁房 带电梯 有学区配套|东晶国际| | 3室2厅 | 148.97平米 | 东 西 | 精装|低楼层(共18层)  2002年建板塔结合  -  |亦庄|400万|单价26852元/平米
大兴|亦庄|一梯两户 南北通透  满两年 随时看|金色漫香林五期| | 2室2厅 | 92.14平米 | 南 北 | 简装|中楼层(共6层)  2012年建板楼  -  |亦庄|372万|单价40374元/平米
大兴|亦庄|小康家园 南北通透两居 诚意出售 有钥匙|小康家园| | 2室1厅 | 90.06平米 | 南 北 | 简装|高楼层(共6层)  2000年建板楼  -  |亦庄|245万|单价27205元/平米
大兴|亦庄|东晶国际 复式三居 满五唯一临近地铁业主诚售|东晶国际| | 3室2厅 | 195平米 | 东 西 | 简装|低楼层(共18层)  2002年建板塔结合  -  |亦庄|458万|单价23488元/平米
大兴|亦庄|中央公馆   联排别墅   满五唯一   豪华装修|中央公馆| | 6室2厅 | 356.92平米 | 南 北 | 精装|低楼层(共3层)  2008年建  -  |亦庄|1350万|单价37824元/平米
大兴|亦庄|贵园北里南北通透小两居户型，满五唯一免税|贵园北里戊区| | 1室1厅 | 58.73平米 | 南 北 | 其他|高楼层(共6层)  1999年建板楼  -  |亦庄|210万|单价35757元/平米
大兴|亦庄|正规三居室 双卧朝南 奢华装修 明厨明卫 赠送15平阳台|听涛雅苑| | 3室2厅 | 121.02平米 | 南 北 | 精装|低楼层(共8层)  2000年建板塔结合  -  |亦庄|568万|单价46935元/平米
大兴|亦庄|博客雅居精装三居室 满五唯一学区房|博客雅居| | 3室2厅 | 104.28平米 | 东南 | 精装|低楼层(共24层)  2008年建塔楼  -  |亦庄|320万|单价30687元/平米
大兴|亦庄|博客雅居精装一居室，满五唯一学区房|博客雅居| | 1室2厅 | 65.56平米 | 北 | 精装|中楼层(共24层)  2008年建塔楼  -  |亦庄|190万|单价28982元/平米
大兴|亦庄|上海沙龙2居 南北通透 带电梯 免税房|上海沙龙| | 2室2厅 | 85.5平米 | 南 北 | 精装|中楼层(共9层)  2003年建板楼  -  |亦庄|430万|单价50293元/平米
大兴|亦庄|博客雅居 2室2厅 253万|博客雅居| | 2室2厅 | 87.06平米 | 西北 | 精装|中楼层(共24层)  2008年建塔楼  -  |亦庄|253万|单价29061元/平米
大兴|亦庄|郁金香舍 南北通透四居室 低楼层 中心位置 满五唯一|郁金香舍| | 4室2厅 | 147平米 | 南 北 | 简装|中楼层(共5层)  2004年建板楼  -  |亦庄|605万|单价41157元/平米
大兴|亦庄|瀛景园大三居 满五唯一 精装修 |瀛景园| | 4室2厅 | 168平米 | 南 西 北 | 精装|高楼层(共6层)  2003年建板楼  -  |亦庄|560万|单价33334元/平米
大兴|亦庄|富源里南北三居室 小区中间位置前后不临街 地铁房 |富源里| | 3室1厅 | 97.39平米 | 南 北 | 其他|高楼层(共6层)  1999年建板楼  -  |亦庄|295万|单价30291元/平米
大兴|亦庄|不限购，精装修，买66平赠送66平，挑高5.5米尽显大气|林肯公寓| | 2室2厅 | 67.6平米 | 东 | 精装|低楼层(共12层)  2011年建塔楼  -  |亦庄|330万|单价48817元/平米
大兴|亦庄|高层无遮挡大三居 有钥匙 满五年 带电梯 |春华屋| | 3室2厅 | 161.4平米 | 南 北 | 简装|高楼层(共11层)  2000年建板塔结合  -  |亦庄|510万|单价31599元/平米
大兴|亦庄|卡尔生活馆 满五唯一 南北四居室 地上两层|卡尔生活馆| | 4室2厅 | 298平米 | 南 北 | 其他|未知楼层(共2层)  2004年建  -  |亦庄|1050万|单价35235元/平米
大兴|亦庄|联排 精装 车位 车库 学区 交通方便|听涛雅苑| | 4室3厅 | 225.55平米 | 东 西 | 精装|低楼层(共3层)  2000年建板楼  -  |亦庄|660万|单价29262元/平米
大兴|亦庄|星岛假日 南北通透 错层大三居 |星岛假日| | 3室2厅 | 142平米 | 南 北 | 精装|中楼层(共5层)  2004年建板楼  -  |亦庄|580万|单价40846元/平米
大兴|亦庄|燕景佳园 2室2厅 310万|燕景佳园| | 2室2厅 | 91.14平米 | 东南 | 精装|低楼层(共17层)  2000年建塔楼  -  |亦庄|310万|单价34014元/平米
大兴|亦庄|林肯公园三居！精装修！南北双通透！全明格局！|林肯公园| | 3室2厅 | 147平米 | 南 北 | 精装|高楼层(共17层)  2009年建板楼  -  |亦庄|750万|单价51021元/平米
大兴|亦庄|春华屋错层三居室南北通透满五唯一|春华屋| | 3室1厅 | 161.9平米 | 南 北 | 精装|低楼层(共12层)  2000年建板塔结合  -  |亦庄|630万|单价38913元/平米
大兴|亦庄|老管委会宿舍 南北通透两居室 满五唯一 |老管委会宿舍| | 2室2厅 | 91.41平米 | 南 北 | 简装|高楼层(共6层)  1995年建板楼  -  |亦庄|350万|单价38290元/平米
大兴|亦庄|小康家园  南北通透两居  精装修|小康家园| | 3室2厅 | 106.77平米 | 南 北 | 其他|高楼层(共6层)  1997年建板楼  -  |亦庄|335万|单价31376元/平米
大兴|亦庄|亦庄 富源里 精装一居 南北通透 带阁楼|富源里| | 1室1厅 | 63.82平米 | 南 北 | 精装|高楼层(共6层)  2002年建板楼  -  |亦庄|240万|单价37606元/平米
大兴|亦庄|星岛嘉园大3居 临近地铁 满五年唯一|星岛嘉园| | 3室2厅 | 161平米 | 南 北 | 精装|高楼层(共6层)  2001年建板楼  -  |亦庄|540万|单价33541元/平米
大兴|亦庄|天宝家园 精装两居 南北通透  满五唯一 免税|天宝家园| | 2室1厅 | 59.11平米 | 南 北 | 简装|高楼层(共6层)  2003年建板楼  -  |亦庄|245万|单价41449元/平米
大兴|亦庄|贵园东里 南北两居 有钥匙 邻近地铁|贵园东里| | 2室2厅 | 84.18平米 | 南 北 | 精装|高楼层(共6层)  1999年建板楼  -  |亦庄|251万|单价29818元/平米
大兴|亦庄|卡尔生活馆联排别墅，前后花园，有地下室|卡尔生活馆| | 5室2厅 | 297平米 | 南 北 | 精装|地下室(共3层)  2004年建  -  |亦庄|1200万|单价40405元/平米
大兴|亦庄|大复式+精装修+满五年唯一+可落户+学区可用！|春华屋| | 5室2厅 | 275.12平米 | 南 北 | 精装|高楼层(共11层)  2000年建板塔结合  -  |亦庄|880万|单价31987元/平米
大兴|亦庄|满五唯一，带电梯，南北通透，格局方正，采光充足|新康家园| | 3室1厅 | 150平米 | 南 北 | 其他|高楼层(共18层)  2000年建板塔结合  -  |亦庄|550万|单价36667元/平米
大兴|亦庄|林肯公园复式两居 精装修 不限购 邻地铁|林肯公园| | 2室1厅 | 50平米 | 北 | 精装|高楼层(共24层)  2009年建塔楼  -  |亦庄|225万|单价45000元/平米
大兴|亦庄|高层南北通透2居室，学区房邻近地铁|金泰公寓| | 2室2厅 | 121.7平米 | 南 北 | 精装|高楼层(共12层)  2002年建板楼  -  |亦庄|400万|单价32868元/平米
大兴|亦庄|东晶国际 临地铁 精装修 挨着北京二中亦庄分校	|东晶国际| | 3室2厅 | 136.45平米 | 东 西 | 精装|高楼层(共6层)  2002年建板塔结合  -  |亦庄|400万|单价29315元/平米
大兴|亦庄|亦庄开发区 繁华地段 经典联排 有房本 诚售|中央公馆| | 6室2厅 | 387平米 | 南 北 | 精装|低楼层(共3层)  2008年建  -  |亦庄|1300万|单价33592元/平米
大兴|亦庄|郁金香舍三居室  赠送40平米阁楼  豪华装修|郁金香舍| | 3室2厅 | 128平米 | 南 北 | 精装|高楼层(共5层)  2003年建板楼  -  |亦庄|540万|单价42188元/平米
大兴|亦庄|中央公馆 精装联排 满五唯一 豪华装修|中央公馆| | 4室2厅 | 316平米 | 南 北 | 精装|低楼层(共3层)  2008年建  -  |亦庄|1230万|单价38925元/平米
大兴|亦庄|贵园东里 大三居 满五年唯一 简单装修 中间楼层|贵园东里| | 3室2厅 | 98.75平米 | 南 北 | 简装|高楼层(共6层)  1999年建板楼  -  |亦庄|320万|单价32406元/平米
大兴|亦庄|亦庄卡尔生活馆 南北四居室 满两年 南向花园|卡尔生活馆| | 4室2厅 | 269平米 | 南 北 | 简装|低楼层(共3层)  2004年建  -  |亦庄|850万|单价31599元/平米
大兴|亦庄|境界边户联排 南北花园 花园外是公共花园|境界| | 3室2厅 | 300.37平米 | 南 北 | 精装|地下室(共3层)  2004年建  -  |亦庄|1149万|单价38253元/平米
大兴|亦庄|境界带电梯免税三居 看房提前预约|境界| | 3室2厅 | 165平米 | 南 北 | 精装|高楼层(共7层)  2004年建塔楼  -  |亦庄|590万|单价35758元/平米
大兴|亦庄|小康家园 不临街 南北通透两居 诚意出售|小康家园| | 2室1厅 | 92平米 | 南 北 | 其他|中楼层(共6层)  1997年建板楼  -  |亦庄|255万|单价27718元/平米
大兴|亦庄|满五年唯一 精装修 带电梯 全天采光|春华屋| | 3室2厅 | 145平米 | 东 西 | 精装|中楼层(共11层)  2000年建板塔结合  -  |亦庄|480万|单价33104元/平米
大兴|亦庄|600平花园独栋房源成熟社区出行方便				|鹿鸣苑| | 5室2厅 | 400平米 | 南 北 | 简装|低楼层(共3层)  1999年建  -  |亦庄|2500万|单价62500元/平米
大兴|亦庄|亦庄长新花园联排别墅 毗邻博大公园 临近地铁|长新花园| | 4室5厅 | 250平米 | 南 北 | 精装|低楼层(共3层)  1994年建  -  |亦庄|800万|单价32000元/平米
大兴|亦庄|贵园东里全南两居室 满五唯一 精装修|贵园东里| | 2室1厅 | 74.89平米 | 南 | 精装|中楼层(共7层)  1999年建板楼  -  |亦庄|265万|单价35386元/平米
大兴|亦庄|联排别墅满5唯一地铁学区通透好格局|鹿鸣苑| | 4室1厅 | 227平米 | 南 北 | 简装|低楼层(共3层)  1999年建  -  |亦庄|780万|单价34362元/平米
