门头沟|滨河西区|滨河承泽苑   满五唯一  黄金地段|承泽苑| | 3室1厅 | 96.88平米 | 南 北 | 精装|低楼层(共6层)  2000年建板楼  -  |滨河西区|292万|单价30141元/平米
门头沟|门头沟其它|潭墅苑观景别墅区 精装修 带阁楼 可直接入住|潭墅苑| | 3室2厅 | 170.46平米 | 南 北 | 精装|高楼层(共4层)  2006年建  -  |门头沟其它|325万|单价19067元/平米
门头沟|门头沟其它|惠泽家园 2室1厅 225万|惠泽家园| | 2室1厅 | 81.37平米 | 南 北 | 其他|低楼层(共6层)  2010年建板楼  -  |门头沟其它|225万|单价27652元/平米
门头沟|门头沟其它|正规两居室 全朝南户型 顶层可扩展空间|石泉砖厂A6区| | 2室1厅 | 64平米 | 南 | 其他|高楼层(共11层)  2013年建板楼  -  |门头沟其它|115万|单价17969元/平米
门头沟|门头沟其它|惠泽家园 满两年 业主唯一住房 精装修 已做好阁楼|惠泽家园| | 2室1厅 | 84.54平米 | 南 北 | 其他|高楼层(共6层)  2010年建板楼  -  |门头沟其它|200万|单价23658元/平米
门头沟|门头沟其它|梧桐苑知秋园南北通透大三居出售|梧桐苑知秋园| | 3室2厅 | 119平米 | 南 北 | 其他|低楼层(共24层)  2013年建板楼  -  |门头沟其它|420万|单价35295元/平米
门头沟|门头沟其它|石泉砖厂A7区 2室1厅 130万|石泉砖厂A7区| | 2室1厅 | 65平米 | 南 | 简装|中楼层(共11层)  2013年建板楼  -  |门头沟其它|130万|单价20000元/平米
门头沟|门头沟其它|石泉砖厂B9区 2室1厅 115万|石泉砖厂B9区| | 2室1厅 | 65平米 | 南 | 毛坯|中楼层(共11层)  2013年建板楼  -  |门头沟其它|115万|单价17693元/平米
门头沟|门头沟其它|承袭英伦建筑肌理，演绎独特异域风情|金谷香郡| | 4室2厅 | 124平米 | 南 北 | 其他|低楼层(共6层)  2012年建板楼  -  |门头沟其它|520万|单价41936元/平米
门头沟|门头沟其它|梧桐苑栖凤园 南北通透三居室 精装修|梧桐苑栖凤园| | 3室1厅 | 89平米 | 南 北 | 精装|中楼层(共28层)  板楼  -  |门头沟其它|350万|单价39326元/平米
门头沟|门头沟其它|城子二斜井 2室1厅 145万|城子二斜井| | 2室1厅 | 63平米 | 南 北 | 其他|低楼层(共6层)  1997年建板楼  -  |门头沟其它|145万|单价23016元/平米
门头沟|门头沟其它|石泉砖厂A6区 2室1厅 120万|石泉砖厂A6区| | 2室1厅 | 63.24平米 | 南 北 | 其他|低楼层(共11层)  2013年建板楼  -  |门头沟其它|120万|单价18976元/平米
门头沟|门头沟其它|惠泽家园黄金楼层三室一厅两卫两阳台|惠泽家园| | 3室1厅 | 118.39平米 | 南 北 | 其他|中楼层(共6层)  2010年建板楼  -  |门头沟其它|265万|单价22384元/平米
门头沟|门头沟其它|梧桐苑栖凤园 3室1厅 320万|梧桐苑栖凤园| | 3室1厅 | 90平米 | 南 | 精装|高楼层(共27层)  2013年建板楼  -  |门头沟其它|320万|单价35556元/平米
门头沟|门头沟其它|精装别墅出售 看房随时 此房户型好 面积大|潭墅苑| | 7室2厅 | 289.59平米 | 南 北 | 精装|低楼层(共3层)  2014年建  -  |门头沟其它|1050万|单价36259元/平米
门头沟|门头沟其它|梧桐苑清露园 南向精装 采光好|梧桐苑清露园| | 2室1厅 | 85平米 | 南 | 精装|高楼层(共28层)  2013年建板楼  -  |门头沟其它|300万|单价35295元/平米
门头沟|门头沟其它|中门花园 南北通透 正规两居室 随时可看|中门寺街67号院| | 2室1厅 | 76.28平米 | 南 北 | 简装|高楼层(共6层)  2002年建板楼  -  |门头沟其它|175万|单价22942元/平米
门头沟|门头沟其它|门头沟区石泉砖厂 回迁新房 南北通透 明厨明卫 三居室|石泉砖厂B3区| | 3室1厅 | 81.6平米 | 南 北 | 其他|中楼层(共5层)  2013年建板楼  -  |门头沟其它|145万|单价17770元/平米
门头沟|门头沟其它|惠通新苑  纯南向电梯房的两居室出售中|惠通新苑| | 2室1厅 | 75.89平米 | 南 | 其他|低楼层(共18层)  2014年建板楼  -  |门头沟其它|130万|单价17131元/平米
门头沟|门头沟其它|石泉砖厂B1纯南向一居室 阳光房|石泉砖厂B1区| | 1室1厅 | 46.5平米 | 南 | 其他|低楼层(共6层)  2013年建板楼  -  |门头沟其它|82万|单价17635元/平米
门头沟|门头沟其它|独栋别墅出售 可遇不可求 前后都有花园|潭墅苑| | 9室1厅 | 443平米 | 南 北 | 精装|低楼层(共3层)  2006年建  -  |门头沟其它|1800万|单价40633元/平米
门头沟|门头沟其它|门头沟东方小区   满五唯一   南北通透   看房随时|东方小区| | 2室1厅 | 61.7平米 | 南 北 | 简装|高楼层(共4层)  1986年建板楼  -  |门头沟其它|66万|单价10697元/平米
门头沟|门头沟其它|西山峻景南北通透，黄金楼层闹中取静首次置业|西山峻景| | 2室1厅 | 82平米 | 南 北 | 精装|高楼层(共6层)  2005年建板楼  -  |门头沟其它|220万|单价26830元/平米
门头沟|门头沟其它|梧桐苑栖凤园 南北通透 双卫 楼层好 |梧桐苑栖凤园| | 3室1厅 | 119.64平米 | 南 北 | 毛坯|低楼层(共28层)  板楼  -  |门头沟其它|450万|单价37613元/平米
门头沟|门头沟其它|梧桐苑栖凤园 毛坯房南向两居室 视野开阔楼层好 |梧桐苑栖凤园| | 2室1厅 | 85.5平米 | 南 | 毛坯|低楼层(共28层)  板楼  -  |门头沟其它|296万|单价34620元/平米
门头沟|门头沟其它|C-C大三居 南北东三面采光 中间楼层 精装修 环境好|梧桐苑栖凤园| | 3室1厅 | 120平米 | 东 南 北 | 精装|中楼层(共27层)  2013年建板楼  -  |门头沟其它|480万|单价40000元/平米
门头沟|门头沟其它|中国铁建梧桐汇  东南户型  钥匙房|中国铁建梧桐汇| | 2室1厅 | 86平米 | 东南 | 其他|高楼层(共25层)  2015年建塔楼  -  |门头沟其它|249万|单价28954元/平米
门头沟|门头沟其它|交通方便 周边配套齐全 环境好 税费低|石泉砖厂B1区| | 1室1厅 | 46平米 | 南 | 简装|高楼层(共6层)  2013年建板楼  -  |门头沟其它|80万|单价17392元/平米
门头沟|门头沟其它|城子大街96号院一居室，低总价|城子大街96号院| | 1室1厅 | 42平米 | 西 | 简装|中楼层(共6层)  1990年建板楼  -  |门头沟其它|102万|单价24286元/平米
门头沟|门头沟其它|惠泽家园 2室1厅 220万|惠泽家园| | 2室1厅 | 90.35平米 | 南 北 | 其他|低楼层(共6层)  2010年建板楼  -  |门头沟其它|220万|单价24350元/平米
门头沟|门头沟其它|石泉砖厂 经典2居室 南北通透 采光好 业主诚心出售|石泉砖厂A6区| | 2室1厅 | 63.25平米 | 南 北 | 其他|高楼层(共11层)  2013年建板楼  -  |门头沟其它|120万|单价18973元/平米
门头沟|门头沟其它|中国铁建梧桐苑南北通透大三居.|梧桐苑清露园| | 3室1厅 | 120平米 | 南 北 | 其他|低楼层(共28层)  2013年建板楼  -  |门头沟其它|420万|单价35000元/平米
门头沟|门头沟其它|潭墅苑联排别墅 首层带花园 看房方便|潭墅苑| | 5室2厅 | 288平米 | 南 北 | 毛坯|低楼层(共3层)  2014年建  -  |门头沟其它|800万|单价27778元/平米
门头沟|门头沟其它|石泉砖厂B1区 3室1厅 150万|石泉砖厂B1区| | 3室1厅 | 81.38平米 | 南 北 | 其他|高楼层(共6层)  2013年建板楼  -  |门头沟其它|150万|单价18433元/平米
门头沟|门头沟其它|惠通新苑 全南户型 两居室 采光充足|惠通新苑| | 2室1厅 | 74.8平米 | 南 | 毛坯|高楼层(共18层)  2014年建板楼  -  |门头沟其它|135万|单价18049元/平米
门头沟|门头沟其它|惠泽家园 南北通透两居室  房本满两年  业主诚心出售|惠泽家园| | 2室1厅 | 87平米 | 南 北 | 精装|中楼层(共6层)  2010年建板楼  -  |门头沟其它|200万|单价22989元/平米
门头沟|门头沟其它|潭柘新区6号院 1室0厅 95万|潭柘新区6号院| | 1室0厅 | 30平米 | 东南 | 其他|高楼层(共6层)  塔楼  -  |门头沟其它|95万|单价31667元/平米
门头沟|门头沟其它|城子二斜井 总价低 次新房 业主诚心 出售 房本满五年|城子二斜井| | 2室1厅 | 57.87平米 | 南 北 | 其他|高楼层(共6层)  1997年建板楼  -  |门头沟其它|110万|单价19009元/平米
门头沟|门头沟其它|石泉专场 南北通透 两居室 业主诚心 出售|石泉砖厂A4区| | 2室1厅 | 63平米 | 南 北 | 简装|中楼层(共11层)  2013年建板楼  -  |门头沟其它|120万|单价19048元/平米
门头沟|门头沟其它|石泉砖厂三居室，全明格局，户型好|石泉砖厂A7区| | 3室1厅 | 83平米 | 南 北 | 简装|高楼层(共6层)  2013年建板楼  -  |门头沟其它|165万|单价19880元/平米
门头沟|门头沟其它|城子西七棵树90号院 好房业主诚心出售 南北通透|城子西七棵树90号院| | 2室1厅 | 72.8平米 | 南 北 | 简装|低楼层(共6层)  2010年建板楼  -  |门头沟其它|170万|单价23352元/平米
门头沟|门头沟其它|惠通新苑两居室 电梯房 采光好|惠通新苑| | 2室1厅 | 76平米 | 南 | 简装|低楼层(共17层)  2014年建板楼  -  |门头沟其它|113万|单价14869元/平米
门头沟|门头沟其它|梧桐苑清露园内的底商 现在还在经营中 随时可以看房|梧桐苑清露园| | 1室0厅 | 60平米 | 北 | 简装|低楼层(共23层)  2013年建板楼  -  |门头沟其它|220万|单价36667元/平米
门头沟|门头沟其它|破头西街  南北通透   户型合理  采光好 交通便利 |坡头西街| | 2室1厅 | 54.6平米 | 南 北 | 简装|高楼层(共6层)  1990年建板楼  -  |门头沟其它|112万|单价20513元/平米
门头沟|门头沟其它|门头沟区回迁精装新房一层两居室|石泉砖厂B9区| | 2室1厅 | 63.4平米 | 南 | 精装|低楼层(共11层)  2013年建板楼  -  |门头沟其它|115万|单价18139元/平米
门头沟|门头沟其它|京西梧桐苑  纯南向二居室 简装看房提前约|梧桐苑知秋园| | 2室1厅 | 83.6平米 | 南 | 其他|中楼层(共24层)  2013年建板楼  -  |门头沟其它|300万|单价35886元/平米
门头沟|门头沟其它|石泉砖厂A6小区 南北通透两居 小户型 低总价 |石泉砖厂A6区| | 2室1厅 | 63.3平米 | 北 南 | 其他|中楼层(共11层)  2013年建板楼  -  |门头沟其它|110万|单价17378元/平米
门头沟|门头沟其它|梧桐苑栖凤园南向三居   精装修采光好|梧桐苑栖凤园| | 3室1厅 | 90平米 | 南 | 其他|高楼层(共27层)  2013年建板楼  -  |门头沟其它|350万|单价38889元/平米
门头沟|门头沟其它|惠泽家园 2室1厅 150万|惠泽家园| | 2室1厅 | 69平米 | 南 北 | 其他|中楼层(共6层)  2010年建板楼  -  |门头沟其它|150万|单价21740元/平米
门头沟|门头沟其它|中国铁建梧桐汇  精装两居  不限购|中国铁建梧桐汇| | 2室1厅 | 80平米 | 东 北 | 其他|中楼层(共25层)  2015年建塔楼  -  |门头沟其它|200万|单价25000元/平米
门头沟|门头沟其它|低密度社区 南北通透 有电梯 带地下车库|金谷香郡| | 4室2厅 | 124平米 | 南 北 | 其他|低楼层(共6层)  2012年建板楼  -  |门头沟其它|560万|单价45162元/平米
门头沟|门头沟其它|梧桐苑精装两居    中楼层    拎包入住|梧桐苑清露园| | 2室1厅 | 85平米 | 南 | 精装|中楼层(共28层)  2013年建板楼  -  |门头沟其它|300万|单价35295元/平米
门头沟|门头沟其它|惠通新苑 全南两居室 交通非常便利|惠通新苑| | 2室1厅 | 77平米 | 南 | 简装|低楼层(共18层)  2014年建板楼  -  |门头沟其它|110万|单价14286元/平米
门头沟|门头沟其它|惠通新苑 南向大两居室精装修直接入住|惠通新苑| | 2室1厅 | 78平米 | 南 | 其他|低楼层(共18层)  2014年建板楼  -  |门头沟其它|125万|单价16026元/平米
门头沟|门头沟其它|惠通新苑 南北通透 两居室 交通便利|惠通新苑| | 2室1厅 | 77.13平米 | 南 北 | 精装|低楼层(共18层)  2014年建板楼  -  |门头沟其它|120万|单价15559元/平米
门头沟|门头沟其它|石泉砖厂B4区 2室1厅 120万|石泉砖厂B4区| | 2室1厅 | 64平米 | 南 | 其他|高楼层(共9层)  2013年建板楼  -  |门头沟其它|120万|单价18750元/平米
门头沟|门头沟其它|石泉砖厂 总价低 稀缺户型好 两居 |石泉砖厂A6区| | 2室1厅 | 64平米 | 南 北 | 其他|低楼层(共11层)  2013年建板楼  -  |门头沟其它|110万|单价17188元/平米
门头沟|门头沟其它|石泉A3地块 三居精装 可以打阁楼|石泉砖厂A3区| | 3室1厅 | 81.5平米 | 南 北 | 精装|高楼层(共6层)  2013年建板楼  -  |门头沟其它|150万|单价18405元/平米
门头沟|门头沟其它|惠通新苑   南北通透精装修电梯房的两居室|惠通新苑| | 2室1厅 | 78.09平米 | 南 北 | 其他|中楼层(共18层)  2014年建板楼  -  |门头沟其它|125万|单价16008元/平米
门头沟|门头沟其它|石泉砖厂   经典3居士    房主诚心出售|石泉砖厂A10区| | 3室1厅 | 80平米 | 南 北 | 精装|低楼层(共6层)  2013年建板楼  -  |门头沟其它|170万|单价21250元/平米
门头沟|门头沟其它|石泉砖厂A6区 2室1厅 120万|石泉砖厂A6区| | 2室1厅 | 64平米 | 南 北 | 其他|高楼层(共11层)  2013年建板楼  -  |门头沟其它|120万|单价18750元/平米
门头沟|门头沟其它|梧桐苑栖凤园 南北通透三居 楼前无遮挡视野好 |梧桐苑栖凤园| | 3室1厅 | 89.98平米 | 南 北 | 毛坯|高楼层(共28层)  板楼  -  |门头沟其它|350万|单价38898元/平米
门头沟|门头沟其它|石泉砖厂B3区 3室1厅 160万|石泉砖厂B3区| | 3室1厅 | 80.87平米 | 南 北 | 简装|高楼层(共5层)  2013年建板楼  -  |门头沟其它|160万|单价19785元/平米
门头沟|门头沟其它|石泉砖厂A6区 2室1厅 115万|石泉砖厂A6区| | 2室1厅 | 63平米 | 南 | 简装|高楼层(共11层)  2013年建板楼  -  |门头沟其它|115万|单价18254元/平米
门头沟|门头沟其它|此房源采光好，小区配套设施齐全，交通便利|梧桐苑清露园| | 3室1厅 | 90平米 | 南 北 | 其他|高楼层(共26层)  2013年建板楼  -  |门头沟其它|352万|单价39112元/平米
门头沟|门头沟其它|军庄　惠通新苑　2居　全南向　带电梯高楼层　采光好|惠通新苑| | 2室1厅 | 75平米 | 南 | 其他|高楼层(共18层)  2014年建板楼  -  |门头沟其它|120万|单价16000元/平米
门头沟|门头沟其它|石泉砖厂B9区 1室1厅 80万|石泉砖厂B9区| | 1室1厅 | 45平米 | 南 | 其他|中楼层(共6层)  2013年建板楼  -  |门头沟其它|80万|单价17778元/平米
门头沟|门头沟其它|中门寺街67号院 2室1厅 190万|中门寺街67号院| | 2室1厅 | 85.28平米 | 南 北 | 其他|高楼层(共6层)  2003年建板楼  -  |门头沟其它|190万|单价22280元/平米
门头沟|门头沟其它|梧桐苑栖凤园 3室1厅 480万|梧桐苑栖凤园| | 3室1厅 | 120平米 | 南 北 | 其他|中楼层(共24层)  2013年建板楼  -  |门头沟其它|480万|单价40000元/平米
门头沟|门头沟其它|惠泽家园 2室1厅 155万|惠泽家园| | 2室1厅 | 70.97平米 | 南 北 | 其他|地下室(共6层)  2010年建板楼  -  |门头沟其它|155万|单价21841元/平米
门头沟|门头沟其它|王平大街东路17号院 2室1厅 71万|王平大街东路17号院| | 2室1厅 | 78.82平米 | 南 北 | 毛坯|中楼层(共15层)  2011年建板楼  -  |门头沟其它|71万|单价9008元/平米
门头沟|门头沟其它|东方小区 2室0厅 59万|东方小区| | 2室0厅 | 51.11平米 | 南 | 其他|中楼层(共5层)  1986年建板楼  -  |门头沟其它|59万|单价11544元/平米
门头沟|门头沟其它|东方小区 2室1厅 75万|东方小区| | 2室1厅 | 55平米 | 南 北 | 其他|低楼层(共5层)  1986年建板楼  -  |门头沟其它|75万|单价13637元/平米
门头沟|门头沟其它|惠泽家园 2室1厅 210万|惠泽家园| | 2室1厅 | 82.83平米 | 南 北 | 其他|高楼层(共6层)  2010年建板楼  -  |门头沟其它|210万|单价25354元/平米
门头沟|门头沟其它|惠泽家园 2室1厅 240万|惠泽家园| | 2室1厅 | 97.24平米 | 南 北 | 其他|高楼层(共6层)  2010年建板楼  -  |门头沟其它|240万|单价24682元/平米
门头沟|门头沟其它|门矿西山楼 2室1厅 95万|门矿西山楼| | 2室1厅 | 55.46平米 | 东 西 | 其他|低楼层(共5层)  2009年建板楼  -  |门头沟其它|95万|单价17130元/平米
