顺义|北七家|海德堡联排别墅  精装修拎包入住 前后花园区中心位置|海德堡花园| | 5室2厅 | 202.68平米 | 南 北 | 精装|低楼层(共4层)  1999年建  -  |北七家|695万|单价34291元/平米
顺义|首都机场|机场南路东里 朝阳产权  4层 满五年公房 诚意出售|机场南路东里| | 1室1厅 | 33.7平米 | 南 北 | 其他|高楼层(共4层)  1971年建板楼  -  |首都机场|95万|单价28190元/平米
顺义|首都机场|南平里、两居室、有客厅、南北向|南平里| | 2室1厅 | 58.63平米 | 南 北 | 简装|低楼层(共6层)  1989年建板楼  -  |首都机场|166万|单价28314元/平米
顺义|首都机场|机场南路东里 2室1厅 150万|机场南路东里| | 2室1厅 | 57平米 | 北 南 | 其他|中楼层(共5层)  1981年建板楼  -  |首都机场|150万|单价26316元/平米
顺义|首都机场|南竺园 2室1厅 168万|南竺园| | 2室1厅 | 63.36平米 | 南 北 | 简装|低楼层(共6层)  1993年建板楼  -  |首都机场|168万|单价26516元/平米
顺义|首都机场|南竺园 3室2厅 325万|南竺园| | 3室2厅 | 195平米 | 南 北 | 其他|高楼层(共6层)  1996年建板楼  -  |首都机场|325万|单价16667元/平米
顺义|首都机场|澳景园 4室3厅 1400万|澳景园| | 4室3厅 | 488平米 | 东 南 西 北 | 其他|低楼层(共3层)    -  |首都机场|1400万|单价28689元/平米
顺义|首都机场|奥竺苑 3室2厅 400万|奥竺苑| | 3室2厅 | 175.52平米 | 西南 西北 | 精装|低楼层(共12层)  1999年建板塔结合  -  |首都机场|400万|单价22790元/平米
顺义|首都机场|东平里 2室1厅 189万|东平里| | 2室1厅 | 65.38平米 | 南 北 | 其他|高楼层(共6层)  1994年建板楼  -  |首都机场|189万|单价28908元/平米
顺义|首都机场|首都机场南路西里 2室0厅 146万|首都机场南路西里| | 2室0厅 | 50.14平米 | 南 | 其他|中楼层(共5层)  1970年建板楼  -  |首都机场|146万|单价29119元/平米
顺义|首都机场|机场生活区南平里 朝阳产权 一层 双卧朝南 可做底墒|南平里| | 2室1厅 | 60平米 | 南 北 | 其他|低楼层(共6层)  1991年建板楼  -  |首都机场|245万|单价40834元/平米
顺义|首都机场|机场生活区带电梯的大两居，楼龄新|奥竺苑| | 2室2厅 | 130.71平米 | 西 北 | 简装|低楼层(共12层)  1999年建板塔结合  -  |首都机场|210万|单价16067元/平米
顺义|首都机场|满五年公房，中间楼层，朝阳产权，正规客厅|南平里| | 2室1厅 | 56.95平米 | 南 | 其他|高楼层(共6层)  1987年建板楼  -  |首都机场|165万|单价28973元/平米
顺义|首都机场|独栋别墅，业主诚意出售，位置比较好。|澳景园| | 4室2厅 | 488平米 | 南 北 | 其他|低楼层(共3层)    -  |首都机场|1750万|单价35861元/平米
顺义|首都机场|南平里两居室 满5年公房 总价低 诚售|南平里| | 2室1厅 | 56.88平米 | 南 北 | 其他|高楼层(共6层)  1991年建板楼  -  |首都机场|142万|单价24965元/平米
顺义|首都机场|小天竺一号院 南北通透 采光充足|小天竺一号院| | 2室1厅 | 92平米 | 南 北 | 简装|高楼层(共6层)  2000年建板楼  -  |首都机场|230万|单价25000元/平米
顺义|首都机场|优质二居室 户型好 南北通透 业主诚意出售|西平街一里| | 2室1厅 | 58平米 | 南 北 | 简装|高楼层(共6层)  1992年建板楼  -  |首都机场|140万|单价24138元/平米
顺义|首都机场|2007年的小区，南北通透，带正规客厅。|小天竺一号院| | 2室1厅 | 75平米 | 南 北 | 简装|高楼层(共6层)  2000年建板楼  -  |首都机场|150万|单价20000元/平米
顺义|首都机场|蓝天苑 3室2厅 414万|蓝天苑| | 3室2厅 | 205.19平米 | 南 西 北 | 其他|高楼层(共13层)  2004年建板楼  -  |首都机场|414万|单价20177元/平米
顺义|天竺|此房满五年唯一免税，南北通透格局，楼层好，采光充足|天竺花园| | 3室1厅 | 175平米 | 南 北 | 精装|中楼层(共14层)  2000年建塔楼  -  |天竺|410万|单价23429元/平米
顺义|天竺|一梯一户大三居户型好视野特别棒|希望家园| | 3室2厅 | 150平米 | 南 北 | 其他|高楼层(共6层)  2002年建板楼  -  |天竺|310万|单价20667元/平米
顺义|天竺|业主诚意出售，看房需要提前预约。|天竺花园| | 3室2厅 | 157平米 | 南 北 | 简装|低楼层(共14层)  2000年建塔楼  -  |天竺|350万|单价22293元/平米
顺义|天竺|天竺花园   顶层大复式    南北通透   满五唯一|天竺花园| | 6室2厅 | 246.31平米 | 南 北 | 其他|高楼层(共6层)  1993年建板楼  -  |天竺|500万|单价20300元/平米
顺义|天竺|天竺花园平层大四居 一梯一户 楼层低税费少                                                                             |天竺花园| | 4室2厅 | 188平米 | 南 北 | 简装|低楼层(共6层)  1996年建板楼  -  |天竺|550万|单价29256元/平米
顺义|天竺|南北通透 全明格局 精装修 大三居|天竺花园| | 3室2厅 | 141平米 | 南 北 | 精装|中楼层(共6层)  1995年建板楼  -  |天竺|385万|单价27305元/平米
顺义|天竺|希望家园满五年唯一三居室，业主诚心出售，看房方便|希望家园| | 3室2厅 | 152平米 | 南 北 | 精装|高楼层(共6层)  2002年建板楼  -  |天竺|330万|单价21711元/平米
顺义|天竺|天竺花园，业主诚意出售，看房需要提前联系|天竺花园| | 4室2厅 | 159平米 | 南 北 | 简装|中楼层(共7层)  1995年建板楼  -  |天竺|480万|单价30189元/平米
顺义|天竺|天竺花园业主诚意出售，看房需要提前预约。|天竺花园| | 4室2厅 | 257平米 | 南 北 | 精装|高楼层(共14层)  2000年建塔楼  -  |天竺|620万|单价24125元/平米
顺义|天竺|希望家园 3室2厅 350万|希望家园| | 3室2厅 | 148平米 | 南 北 | 简装|高楼层(共6层)  2002年建板楼  -  |天竺|350万|单价23649元/平米
顺义|天竺|天竺花园（天祥园）顶层复式四居室 满二唯一                |天竺花园| | 4室2厅 | 176平米 | 南 北 | 精装|高楼层(共6层)  1996年建板楼  -  |天竺|316万|单价17955元/平米
顺义|天竺|天竺花园 2室2厅 442万|天竺花园| | 2室2厅 | 138平米 | 南 北 | 精装|低楼层(共14层)  2000年建塔楼  -  |天竺|442万|单价32029元/平米
顺义|天竺|万通天竺新新家园毛坯联排 价位可谈|万通天竺新新家园| | 6室3厅 | 385平米 | 南 北 | 毛坯|低楼层(共3层)    -  |天竺|1300万|单价33767元/平米
顺义|天竺|希望家园大三居、南北通透、落地飘窗采光好|希望家园| | 3室2厅 | 153平米 | 南 北 | 精装|中楼层(共6层)  2002年建板楼  -  |天竺|360万|单价23530元/平米
顺义|天竺|天竺花园业主诚意出售，带一个50平米的花园。|天竺花园| | 3室2厅 | 170平米 | 南 北 | 精装|低楼层(共14层)  2000年建塔楼  -  |天竺|380万|单价22353元/平米
顺义|天竺|南北通透，看房方便，业主诚意出售。|万通天竺新新家园| | 5室2厅 | 400平米 | 南 北 | 毛坯|低楼层(共3层)    -  |天竺|1450万|单价36250元/平米
顺义|天竺|天竺花园   三居室    带电梯   南北通透|天竺花园| | 3室2厅 | 158平米 | 南 北 | 其他|高楼层(共14层)  2000年建塔楼  -  |天竺|410万|单价25950元/平米
顺义|天竺|天竺花园 三居 南北通透 看房方便 |天竺花园| | 3室2厅 | 109平米 | 南 北 | 简装|低楼层(共6层)  1995年建板楼  -  |天竺|300万|单价27523元/平米
顺义|天竺|天竺花园 三居室 南北通透 刚需首选 |天竺花园| | 3室2厅 | 109平米 | 南 北 | 简装|低楼层(共6层)  1995年建板楼  -  |天竺|300万|单价27523元/平米
顺义|天竺|万通天竺新新家园 4室2厅 1600万|万通天竺新新家园| | 4室2厅 | 398平米 | 南 北 | 精装|低楼层(共3层)    -  |天竺|1600万|单价40202元/平米
顺义|天竺|联排别墅 户型方正 南北通透 小区环境好|万通天竺新新家园| | 5室2厅 | 400平米 | 南 北 | 其他|低楼层(共3层)    -  |天竺|1720万|单价43000元/平米
顺义|天竺|联排别墅，精装修，看房需提前预约|万通天竺新新家园| | 5室3厅 | 400平米 | 南 北 | 其他|地下室(共3层)    -  |天竺|1600万|单价40000元/平米
顺义|天竺|别墅区的公寓 南北通透 满两年原值高|万通天竺新新家园| | 4室2厅 | 203平米 | 南 北 | 毛坯|低楼层(共14层)    -  |天竺|860万|单价42365元/平米
顺义|天竺|万通联排别墅 南北通透 有地下室 高档社区 人车分流|万通天竺新新家园| | 5室3厅 | 415平米 | 南 北 | 其他|地下室(共3层)    -  |天竺|1650万|单价39760元/平米
顺义|天竺|天竺花园，南北通透，大复式户型好，采光好。|天竺花园| | 5室1厅 | 176.85平米 | 南 北 | 简装|高楼层(共6层)  1995年建板楼  -  |天竺|350万|单价19791元/平米
顺义|天竺|三居两卫有电梯精装修自住房拎包住|天竺花园| | 3室2厅 | 134平米 | 南 北 | 精装|低楼层(共14层)  2000年建塔楼  -  |天竺|340万|单价25374元/平米
顺义|天竺|希望家园 精装大三居 南北通透 一梯一户|希望家园| | 3室2厅 | 150平米 | 南 北 | 精装|高楼层(共6层)  2002年建板楼  -  |天竺|340万|单价22667元/平米
顺义|天竺|万通新新家园 联排别墅 一层带老人房 看房方便|万通天竺新新家园| | 5室3厅 | 380平米 | 南 北 | 毛坯|低楼层(共3层)    -  |天竺|1550万|单价40790元/平米
顺义|天竺|万通天竺新新家园 大别墅 业主诚心出售！|万通天竺新新家园| | 5室2厅 | 397平米 | 南 北 | 毛坯|低楼层(共3层)    -  |天竺|1600万|单价40303元/平米
顺义|天竺|希望家园 2室2厅 370万|希望家园| | 2室2厅 | 102平米 | 南 北 | 精装|中楼层(共6层)  2002年建板楼  -  |天竺|370万|单价36275元/平米
顺义|天竺|天竺花园 4室2厅 330万|天竺花园| | 4室2厅 | 159平米 | 南 北 | 简装|高楼层(共6层)  1996年建板楼  -  |天竺|330万|单价20755元/平米
顺义|天竺|万通天竺新新家园 4室2厅 1500万|万通天竺新新家园| | 4室2厅 | 420平米 | 南 北 | 毛坯|低楼层(共3层)    -  |天竺|1500万|单价35715元/平米
顺义|天竺|满五年唯一   一梯一户  正规三室两厅|希望家园| | 3室2厅 | 150平米 | 南 北 | 其他|高楼层(共6层)  2002年建板楼  -  |天竺|290万|单价19334元/平米
顺义|天竺|天竺花园 3室1厅 445万|天竺花园| | 3室1厅 | 159平米 | 南 北 | 其他|低楼层(共14层)  2000年建塔楼  -  |天竺|445万|单价27988元/平米
顺义|天竺|希望家园 3室2厅 330万|希望家园| | 3室2厅 | 126平米 | 南 北 | 精装|中楼层(共6层)  2002年建板楼  -  |天竺|330万|单价26191元/平米
顺义|天竺|天竺花园  三居室   满五唯一   |天竺花园| | 3室1厅 | 109平米 | 东 西 | 其他|低楼层(共6层)  1995年建板楼  -  |天竺|350万|单价32111元/平米
顺义|天竺|希望家园 3室2厅 310万|希望家园| | 3室2厅 | 150平米 | 北 南 | 其他|高楼层(共6层)  2002年建板楼  -  |天竺|310万|单价20667元/平米
顺义|天竺|万通天竺新新家园 5室2厅 1600万|万通天竺新新家园| | 5室2厅 | 401平米 | 南 北 | 其他|地下室(共3层)    -  |天竺|1600万|单价39901元/平米
顺义|天竺|希望家园 3室2厅 400万|希望家园| | 3室2厅 | 152平米 | 南 北 | 其他|中楼层(共6层)  2002年建板楼  -  |天竺|400万|单价26316元/平米
顺义|天竺|万通业主诚意出售，看房需要提前预约|万通天竺新新家园| | 4室2厅 | 398平米 | 南 北 | 其他|地下室(共3层)    -  |天竺|1660万|单价41709元/平米
顺义|天竺|天竺花园 南北通透  精装三居室 低楼层 改善首选|天竺花园| | 3室2厅 | 108平米 | 南 北 | 其他|低楼层(共6层)  1995年建板楼  -  |天竺|335万|单价31019元/平米
顺义|天竺|业主诚意出售，看房需要提前预约。|万通天竺新新家园| | 4室3厅 | 400平米 | 南 西 北 | 精装|低楼层(共3层)    -  |天竺|1300万|单价32500元/平米
顺义|天竺|天竺综合保税区 5室5厅 2000万|天竺综合保税区| | 5室5厅 | 1100平米 | 东 南 北 | 毛坯|低楼层(共5层)    -  |天竺|2000万|单价18182元/平米
顺义|天竺|天竺花园（天韵阁）高楼层三居室 视野无遮挡|天竺花园| | 3室2厅 | 170平米 | 南 北 | 精装|中楼层(共14层)  2000年建塔楼  -  |天竺|370万|单价21765元/平米
顺义|天竺|万通三区精装联排边户 满两年 户型好 拎包入住|万通天竺新新家园| | 4室2厅 | 380平米 | 南 北 | 精装|地下室(共3层)    -  |天竺|1800万|单价47369元/平米
顺义|天竺|万通天竺新新家园 4室2厅 1600万|万通天竺新新家园| | 4室2厅 | 380平米 | 南 北 | 其他|地下室(共3层)    -  |天竺|1600万|单价42106元/平米
顺义|天竺|万通天竺新新家园 5室3厅 1600万|万通天竺新新家园| | 5室3厅 | 400平米 | 南 北 | 精装|低楼层(共4层)    -  |天竺|1600万|单价40000元/平米
顺义|通州其它|格拉斯一期临河独栋 有下沉花园 地下一层可当一层使用|格拉斯小镇| | 6室4厅 | 468平米 | 南 | 其他|低楼层(共2层)    -  |通州其它|1800万|单价38462元/平米
顺义|通州其它|正规四居室 两个卫生间 毛坯房|雅士居| | 4室1厅 | 144.59平米 | 东 西 | 毛坯|中楼层(共4层)  板楼  -  |通州其它|220万|单价15216元/平米
顺义|通州其它|亦庄线地铁旁 精装不限购 高档小区 京东总部对面|锋创科技园| | 1室0厅 | 55.35平米 | 南 | 精装|中楼层(共19层)  2012年建塔楼  -  |通州其它|100万|单价18067元/平米
顺义|通州其它|格拉斯小镇 3室2厅 1850万|格拉斯小镇| | 3室2厅 | 446平米 | 东 南 西 北 | 毛坯|低楼层(共2层)  2009年建  -  |通州其它|1850万|单价41480元/平米
顺义|通州其它|星悦国际 西南向两居 带地下室 环境好视野好|星悦国际| | 2室1厅 | 88平米 | 西南 | 精装|低楼层(共18层)    -  |通州其它|175万|单价19887元/平米
顺义|通州其它|有房本，看房方便，精装修婚房，低密度社区，别墅区|融科千章墅| | 4室3厅 | 252.91平米 | 南 北 | 精装|中楼层(共4层)  2014年建  -  |通州其它|900万|单价35586元/平米
顺义|通州其它|纯毛坯 次新房 随时签约 看房有钥匙 采光佳|润枫领尚| | 2室1厅 | 87.86平米 | 南 北 | 其他|中楼层(共18层)  2014年建板楼  -  |通州其它|285万|单价32438元/平米
顺义|通州其它|润枫领尚 高层电梯房 南北通透两居随时看|润枫领尚| | 2室1厅 | 87平米 | 南 北 | 简装|高楼层(共19层)  2014年建板楼  -  |通州其它|295万|单价33909元/平米
顺义|通州其它|徐辛庄 满五唯一 独栋别墅 交通便利 减免个税|徐辛庄南街198号院| | 5室1厅 | 370平米 | 东 南 西 北 | 毛坯|低楼层(共2层)    -  |通州其它|790万|单价21352元/平米
顺义|通州其它|星悦国际 大两居 环境好 诚心出售 人车分流|星悦国际| | 2室1厅 | 105平米 | 南 | 精装|中楼层(共14层)    -  |通州其它|220万|单价20953元/平米
顺义|通州其它|格拉斯二期 精装修 满五唯一税费低|格拉斯小镇| | 4室2厅 | 538平米 | 南 | 精装|低楼层(共3层)    -  |通州其它|2000万|单价37175元/平米
顺义|通州其它|次渠地铁 交通方便 南北通透 带大露台 满五唯一|华馨园| | 2室1厅 | 82.37平米 | 南 北 | 简装|高楼层(共6层)  2001年建板楼  -  |通州其它|210万|单价25495元/平米
顺义|通州其它|格拉斯小镇 5室3厅 2000万|格拉斯小镇| | 5室3厅 | 440平米 | 东 南 西 北 | 其他|低楼层(共3层)    -  |通州其它|2000万|单价45455元/平米
顺义|通州其它|润枫领尚 精装小三居 南北通透 黄金楼层 带电梯 |润枫领尚| | 3室1厅 | 89平米 | 南 北 | 精装|中楼层(共11层)  2014年建板楼  -  |通州其它|320万|单价35956元/平米
